author_name,book_url,category_name,crawl_time,is_vip,monthly_ticket_count,rank,reward_count,sign_status,source_site,status,sub_category_name,synopsis,title,total_recommend_str,total_recommendation_count,week_recommend,week_recommendation_count,word_count,word_count_str,ticket_per_10k,heat_ratio,loyalty_score,status_score,sentiment_score,cut_synopsis,topic_id
峰仙,https://www.qidian.com/book/1044964632/,玄幻,2025-12-17 17:26:56,True,1945,22,1,签约,qidian_cookie_detail,连载,东方玄幻,“我霍元鸿，要做那津门第一！”天朝369年，世家腐朽，阶级固化，底层永无出头之日，而洋人的坚船利炮正蠢蠢欲动。这一年，霍元鸿仰望着高高在上的世家门阀，卑微如蝼蚁。为活得像个人样，他点燃心火，化武道登神之阶，每练一日，可涨一年功力。一月化劲、三月抱丹、六月见神不坏……以三尺微命，逆着天下大势而上，从津门第一打到天下第一，从微末小卒打成国术脊梁！若干年后，当洋人的坚船利炮逼近，一位位旧时代宗师陷入绝望，腐朽的世家门阀也开始了最后疯狂。也就在这一日，霍元鸿从津门走出，一杆大枪，一套八极加劈挂，杀到魑魅魍魉胆寒，挑起了国术最后的脊梁。天下宗师，仰头望之，恰如一粒蜉蝣见青天！,国术：一天涨一年功力！,6.88万,68800,626,626,1171400,117.14万,16.463517860165904,0.0090987049606837,0.000513874614594,1.0,0.9999999999999751,霍元 津门 第一 天朝 369 世家 腐朽 阶级 固化 底层 永无 出头之日 洋人 坚船利炮 蠢蠢欲动 一年 霍元 仰望 高高在上 世家 门阀 卑微 蝼蚁 活得 个人 点燃 心火 化武 登神 之阶 每练 一日 可涨 一年 功力 一月 化劲 三月 抱丹 六月 神不坏 三尺 微命 逆着 天下 大势 津门 第一 天下第一 微末 小卒 打成 国术 脊梁 若干年 洋人 坚船利炮 逼近 一位 旧时代 宗师 陷入 绝望 腐朽 世家 门阀 开始 最后 疯狂 一日 霍元 津门 走出 一杆 大枪 一套 八极 杀到 魑魅魍魉 胆寒 挑起 国术 最后 脊梁 天下 宗师 仰头望 恰如 一粒 蜉蝣 青天,3
竹叶糕,https://www.qidian.com/book/1043498806/,玄幻,2025-12-17 17:26:56,True,1953,25,3,签约,qidian_cookie_detail,连载,东方玄幻,拒绝伸手党，想要什么自己抢！许元庆的官是抢来的，钱是抢来的，名字是抢来的，就连夫人都是抢来的。那一年初相逢，夫人昂首怒目：“呸，贼子！”他笑道：“夫人请住手。”多年后情正浓，夫人含羞带怯：“呸，贼子。”他惊呼：“夫人请住手！”重活一世，在朝堂青云直上，在江湖只手遮天，他深刻体现出了什么叫能力越大破坏越大！为官一任，祸害一方，兴风作浪、搅乱人间！有人视他为仇寇，恨之入骨；却亦有人敬他如神明，顶礼膜拜。本书又名《你还说你不会武功！》《谁说我恶贯满盈？》《从山贼开始权倾朝野号令江湖》……………………【作者已有一本两万均和两本万均完结作品，连载期间从未断更过，人品过硬，质量过硬，可放心入坑】,夫人请住手,16.56万,165600,853,853,1582900,158.29万,12.260656663946262,0.0051509350788944,0.0015353121801432,1.0,0.9997785504845413,拒绝 伸手 想要 什么 许元庆 名字 夫人 那一 年初 相逢 夫人 昂首 怒目 贼子 夫人 住手 多年 后情 正浓 夫人 含羞 带怯 贼子 惊呼 夫人 住手 重活 一世 朝堂 青云直上 江湖 只手遮天 深刻 体现 什么 能力 越大 破坏 越大 为官一任 祸害 一方 兴风作浪 搅乱 人间 有人 仇寇 恨之入骨 有人 神明 顶礼膜拜 本书 又名 不会 武功 恶贯满盈 山贼 开始 权倾 朝野 号令 江湖 作者 已有 一本 两万 两本 万均 完结 作品 连载 期间 从未 人品 过硬 质量 过硬 放心 入坑,0
陆月十九,https://www.qidian.com/book/1038307656/,玄幻,2025-12-17 17:26:57,True,1569,26,5,签约,qidian_cookie_detail,完本,东方玄幻,消耗寿元灌注武学，可无限进行推演。沈仪凡人之躯，寿数不过百年，所幸可以通过斩杀妖魔获取对方剩余寿元。在邪祟遍地的乱世中亮出长刀，让这群活了千百年的生灵肝胆俱裂！从【鹰爪功】到【八荒裂天手】，从【伏魔拳】到【金身镇狱法相】！沈仪偶尔也会沉思，这寿命怎么越用越多了？他收刀入鞘，抬眸朝天上看去，听闻那云端之上有天穹玉府，其内坐满了千真万圣，任何一位都曾经历无尽岁月。此番踏天而来，只为向诸仙借个百万年，以证我长生不死大道。……此书又名《让你氪命练武，你氪别人的？》、《道友请留步，你的寿元与在下有缘》。,从斩妖除魔开始长生不死,96.74万,967400,541,541,2786600,278.66万,5.610384037760137,0.0005592303501857,0.0031847133757961,0.8,1.0,消耗 寿元 灌注 武学 无限 进行 推演 沈仪 凡人 之躯 寿数 不过 百年 所幸 可以 通过 斩杀 妖魔 获取 对方 剩余 寿元 邪祟 遍地 乱世 亮出 长刀 群活 千百年 生灵 肝胆俱裂 鹰爪 八荒 裂天手 伏魔拳 金身 镇狱 法相 沈仪 偶尔 沉思 寿命 怎么 越用 收刀入 抬眸朝 天上 听闻 云端 之上 天穹 玉府 其内 坐满 千真 万圣 任何 一位 经历 无尽 岁月 此番 踏天 只为 诸仙 借个 百万年 以证 长生不死 大道 此书 又名 练武 别人 道友 请留步 寿元 有缘,2
卫四月,https://www.qidian.com/book/1044482577/,玄幻,2025-12-17 17:26:56,True,4356,24,5,签约,qidian_cookie_detail,连载,东方玄幻,离谱，陈逸穿越睁眼竟在侯府刑堂——只因他身为赘婿，却在大婚之日逃婚。因而他不但不受侯府待见，还被禁足责罚。不过陈逸乐得清闲，前世他整日劳心劳力，这辈子当个闲散赘婿挺好。自此他凭借每日情报，获取机缘，精研琴棋书画、医、钓等道，在侯府里悠闲生活。【每日情报：武侯嫡孙萧无戈与世子张恒大打出手，可获少量机缘。】陈逸看着内容，陷入沉思。“这系统，有些不对劲。”……多年以后，琴棋书画、医、钓等道都已圆满的陈逸，面对四夷来犯，无奈踏入陆地神仙境，一战天下惊。萧惊鸿：“夫君，说好当闲散赘婿，你陆地神仙？”陈逸拥着她，笑说：“这都要怪你弟萧无戈……”谁能想到当初的武侯嫡孙和世子殿下只有五岁？每日情报？不，今日吃瓜！PS：吃瓜流，轻松，苟道，扮猪吃老虎PPS：又名《侯府赘婿的悠闲生活》，《哪里有瓜，哪里就有我》，《夫君，今日你敢出去钓鱼？》,说好当闲散赘婿，你陆地神仙？,4.74万,47400,712,712,1168600,116.86万,36.95910402172069,0.0150207801523174,0.0011475786091347,1.0,1.0,离谱 陈逸 穿越 睁眼 侯府 刑堂 身为 赘婿 大婚 逃婚 因而 不但 不受 侯府 待见 禁足 责罚 不过 逸乐 清闲 前世 整日 劳心 劳力 这辈子 闲散 赘婿 自此 凭借 每日 情报 获取 机缘 精研 琴棋书画 侯府 悠闲 生活 每日 情报 武侯 嫡孙 萧无戈 世子 张恒 大打出手 少量 机缘 陈逸 看着 内容 陷入 沉思 系统 有些 不对劲 多年 以后 琴棋书画 圆满 陈逸 面对 四夷 来犯 无奈 踏入 陆地 神仙 一战 天下 惊鸿 夫君 说好 闲散 赘婿 陆地 神仙 陈逸拥 萧无戈 想到 当初 武侯 嫡孙 世子 殿下 只有 五岁 每日 情报 今日 吃瓜 PS 吃瓜流 轻松 苟道 扮猪 老虎 PPS 又名 侯府 赘婿 悠闲 生活 哪里 有瓜 哪里 夫君 今日 敢出去 钓鱼,4
晨色暮鸦,https://www.qidian.com/book/1044399093/,玄幻,2025-12-17 17:26:57,True,1792,28,3,签约,qidian_cookie_detail,连载,东方玄幻,历史长河发生未知病变，沉入现世倒影，古天尊们从旧日中复苏，追逐禁忌之秘，大神通以岁月为棋盘，众生为子，布局万古。人们熟悉的古老传说、民俗鬼怪、甚至是曾经崇拜的英雄豪杰，病变扭曲，化为沉入旧日深渊的诡异。曾经英明神武的帝王，化作了盘旋在帝国之上的恶龙，用衰老而庞大的身躯渴求不死之果，龙涎化作妖魔吞噬黎民百姓。战死的豪杰在烛火照耀下，于尸山中复苏，建立尸解王庭赤水河畔，古老的变婆望月长叹。马面蚕女、星之太岁、旧日天庭、银王朝……万千病界，争渡现世彼岸。唯有历史行者，能够逆流时光，切除病变，从历史长河中析出历史技能、历史遗物，更甚者篡夺最古豪杰的伟业，铭刻自身于古老。辞职回家的姜炎，因为误入米财神仪式现场，意外听到了历史长河的恸哭，觉醒历史天赋——孕育万千子嗣的黑暗母神胚胎，将一切病变化作养料，孕育灵宠、技能、记忆、规则等等“子嗣”，受己掌控。以尸解王庭孕育尸解之凰，以太平天国孕育太平之神……姜炎望着病变的历史长河，感慨道：“如果将历史长河化为养料，或许真能够孕育一尊……”“禁忌仙神！”,历史病了,15.22万,152200,974,974,1363100,136.31万,13.050761051634986,0.0063994323296167,0.0016731734523145,1.0,1.0,历史长河 发生 未知 病变 沉入 现世 倒影 天尊 旧日 复苏 追逐 禁忌 之秘 神通 岁月 棋盘 众生 为子 布局 万古 人们 熟悉 古老 传说 民俗 鬼怪 甚至 曾经 崇拜 英雄豪杰 病变 扭曲 化为 沉入 旧日 深渊 诡异 曾经 英明 神武 帝王 化作 盘旋 帝国 之上 恶龙 衰老 庞大 身躯 渴求 不死 之果 龙涎 化作 妖魔 吞噬 黎民百姓 战死 豪杰 烛火 照耀 山中 复苏 建立 尸解 王庭 赤水河 古老 变婆 望月 长叹 马面 蚕女 太岁 旧日 天庭 王朝 万千 病界 争渡 现世 彼岸 唯有 历史 行者 能够 逆流 时光 切除 病变 历史长河 析出 历史 技能 历史 遗物 甚者 篡夺 最古 豪杰 伟业 铭刻 自身 古老 辞职 回家 姜炎 因为 误入 财神 仪式 现场 意外 听到 历史长河 恸哭 觉醒 历史 天赋 孕育 万千 子嗣 黑暗 母神 胚胎 一切 病变 化作 养料 孕育 灵宠 技能 记忆 规则 等等 子嗣 受己 掌控 尸解 王庭 孕育 尸解 之凰 太平天国 孕育 太平 之神 姜炎望 病变 历史长河 感慨 如果 历史长河 化为 养料 或许 能够 孕育 一尊 禁忌 仙神,3
白驹易逝,https://www.qidian.com/book/1026225232/,玄幻,2025-12-17 17:26:57,True,1820,27,0,签约,qidian_cookie_detail,连载,东方玄幻,重活一世，沈长青成为大秦镇魔司一员，此时恰逢妖魔乱世，诡怪猖獗——斩杀幽级诡怪，纯阳功圆满！斩杀怨级诡怪，天武罡气圆满！斩杀强大妖邪，打破自身极限！斩杀——若干年后，沈长青化身人族镇守使，诸般妖魔诡怪尽皆俯首！“有我一日，人族不灭！”——有四百万字完本老书《我真的是正派》以及二百万字完本老书《重生之独步江湖》，欢迎阅读！,人族镇守使,1498.9万,14989000,612,612,11667600,1166.76万,1.5585394259094334,4.082993923344191e-05,0.0,1.0,0.9999999999999989,重活 一世 长青 成为 秦镇 魔司 一员 此时 恰逢 妖魔 乱世 诡怪 猖獗 斩杀 幽级 诡怪 纯阳 圆满 斩杀 怨级 诡怪 天武罡 圆满 斩杀 强大 妖邪 打破 自身 极限 斩杀 若干年 长青 化身 人族 镇守使 诸般 妖魔 诡怪 俯首 一日 人族 不灭 四百万 完本 老书 真的 正派 以及 二百万 完本 老书 重生 独步 江湖 欢迎 阅读,2
努力吃鱼,https://www.qidian.com/book/1034284970/,玄幻,2025-12-17 17:26:57,True,977,29,1,签约,qidian_cookie_detail,连载,东方玄幻,修炼难，难于上青天。【极山呼吸法简化中..简化成功...极山呼吸法→呼吸!】陈斐深吸了一口气。【极山呼吸法经验值+1。】【极山呼吸法圆满！】陈斐：“……”,从修改呼吸法开始成圣,549.59万,5495900,696,696,6880599,688.06万,1.4178738307076062,0.0001266398357612,0.0010224948875255,1.0,0.9999999263540426,修炼 难于上青天 极山 呼吸 简化 .. 简化 成功 ... 极山 呼吸 呼吸 陈斐 深吸 一口气 极山 呼吸 经验值 极山 呼吸 圆满 陈斐,3
裴屠狗,https://www.qidian.com/book/1037991205/,玄幻,2025-12-17 17:26:58,True,496,30,0,签约,qidian_cookie_detail,连载,东方玄幻,“弟子黎渊，拜求苍天授箓！”…………已有完本作品《诸界第一因》、《诸天投影》《大道纪》,道爷要飞升,88.48万,884800,322,322,2886700,288.67万,1.712293299271585,0.0003639236393268,0.0,1.0,0.9811253294814397,弟子 黎渊 拜求 苍天 授箓 已有 完本 作品 诸界 第一 诸天 投影 大道,3
阴天神隐,https://www.qidian.com/book/1039028902/,玄幻,2025-12-17 17:26:58,True,1559,31,4,签约,qidian_cookie_detail,连载,东方玄幻,当年定鼎造命，金戈铁马，坐断江山，天宗上门，永镇四方，锦绣中好一片靡靡天音。今朝大劫将至。昔日盛世繁华，眼下不过残桓断壁，枯骨没荒草。宗门怀贰心，社稷何人思？权贵竞豪奢，黎民谁人问？血泪如涟声声诉，天意饶把孩儿骨。玄律穷极天地诛，烽火渐起靖乱途。踏天路，伐命途。昏昏浊世，一剑皆烬！========要素：武道乱世，赛博修仙，两界门已有一千五百万字w订完本作品《燃钢之魂》《怪物被杀就会死》《高天之上》,天命皆烬,48.64万,486400,896,896,3442200,344.22万,4.515960836567985,0.0018421014759426,0.0025641025641025,1.0,0.9999999999999276,当年 定鼎 造命 金戈铁马 坐断 江山 天宗 上门 永镇 四方 锦绣 中好 一片 天音 今朝 大劫 昔日 盛世 繁华 眼下 不过 残桓 断壁 枯骨 荒草 宗门怀 贰心 社稷 何人 权贵 豪奢 黎民 血泪 声声 天意 孩儿 玄律 穷极 天地 烽火 渐起 靖乱 踏天路 命途 昏昏 浊世 一剑 要素 武道 乱世 赛博 修仙 两界门 已有 一千五百万 完本 作品 燃钢 之魂 怪物 高天 之上,0
江上景,https://www.qidian.com/book/1039338747/,玄幻,2025-12-17 17:26:58,True,1770,32,1,签约,qidian_cookie_detail,连载,东方玄幻,金身不坏，水火不侵，万法不沾，是为肉身成圣。江宁穿越而来，时逢天下将乱。为求保全自身，他凭借能肝经验的面板开始练武，默默发育。渐渐的，他发现，随着功法破限，各种特性加身，其中某些特性更是蕴藏神灵权柄。【五禽拳】：从入门肝至圆满之境，不断破限，各种特性加身，五脏藏精，五脏蕴神。【金刚不灭身】：从入门肝至圆满之境，不断破限，各种特性加身，金身不坏，万法不沾。【内丹养生功】：从入门肝至圆满之境，不断破限，各种特性加身，永驻巅峰，长生不老。当某一日，他对这天下展露獠牙的时候。世人才知有一位超越镇压天下八百余载的新晋武圣出世。【老书《长生：从气运词条开始》240万字完本，6000均大精品人品保证，有兴趣可移步老书观看。】,从五禽拳开始肉身成圣,8.14万,81400,477,477,2857799,285.78万,6.17198067228561,0.0058598788712669,0.0005646527385657,1.0,1.0,金身 不坏 水火 不侵 万法 肉身 成圣 江宁 穿越 时逢 天下 为求 保全 自身 凭借 经验 面板 开始 练武 默默 发育 渐渐 发现 随着 功法 破限 各种 特性 加身 其中 某些 特性 更是 蕴藏 神灵 权柄 五禽 入门 肝至 圆满 之境 不断 破限 各种 特性 加身 五脏 藏精 五脏 蕴神 金刚 不灭身 入门 肝至 圆满 之境 不断 破限 各种 特性 加身 金身 不坏 万法 内丹 养生 入门 肝至 圆满 之境 不断 破限 各种 特性 加身 永驻 巅峰 长生不老 当某 一日 天下 展露 獠牙 时候 世人 知有 一位 超越 镇压 天下 八百余 新晋 武圣 出世 老书 长生 气运 词条 开始 240 万字 完本 6000 精品 人品 保证 兴趣 移步 老书 观看,4
山人有妙计,https://www.qidian.com/book/1044642569/,玄幻,2025-12-17 17:26:58,True,1740,34,6,签约,qidian_cookie_detail,连载,东方玄幻,穿越到大荒，沈灿因为身体‘孱弱‘成为炙炎部落祖庙的守祧（tiao），负责祖庙日常洒扫，香火供奉，日常祭祀。大荒洪水、地动、灾兽横行。人族祭祀天地，没有鸟用。供奉灾兽，也没有鸟用。人族先辈猎荒兽，取兽血洗练己身，开创初代武道修行之法，于大荒中取食求活。此法虽缺陷丛丛，修行过程中气血暴乱，焚经毁身，且前路有缺，却让人族在大荒中求得一息生存之地。故大荒各部建祖庙岁岁祭祀先祖，铭记先祖开拓之艰辛，就连往日狩猎归来的猎物也会进献祖庙之中，敬请先祖享用。沈灿按照庙祧之责，以‘鸾刀’刺荒兽之颈，取血献给先祖，却发现自己可以汲取荒兽寿元，推衍修行之法。至此，谁说武道只能止步于七阶之前，永居灾兽之下？……多年后，炙炎部落外灾兽无支祈携滔天洪水席卷而来，大地一片汪洋，部落族人跪伏在祖庙外。“求先祖庇护！”本书又名《我偷祖先祭品养我自己》、《先祖祭品，谁吃不是吃》,祭祀百年，我成了部落先祖,6.4万,64000,684,684,2110600,211.06万,8.205224936338771,0.0106873330104217,0.0034462952326249,1.0,1.0,穿越 大荒 沈灿 因为 身体 孱弱 成为 炙炎 部落 祖庙 tiao 负责 祖庙 日常 洒扫 香火 供奉 日常 祭祀 大荒 洪水 灾兽 横行 人族 祭祀 天地 鸟用 供奉 灾兽 鸟用 人族 先辈 猎荒 取兽 洗练 己身 开创 初代 武道 修行 大荒 取食 求活 此法 缺陷 丛丛 修行 过程 气血 暴乱 焚经 毁身 前路 有缺 人族 大荒 求得 生存 之地 大荒 各部 祖庙 祭祀 先祖 铭记 先祖 开拓 艰辛 往日 狩猎 归来 猎物 进献 祖庙 之中 敬请 先祖 享用 沈灿 按照 之责 刺荒 取血 献给 先祖 发现自己 可以 汲取 荒兽 寿元 推衍 修行 至此 武道 只能 止步 于七阶 之前 永居灾 之下 多年 炙炎 部落 外灾兽 无支 祈携 滔天 洪水 席卷而来 大地 一片汪洋 部落 族人 跪伏 祖庙 先祖 庇护 本书 又名 祖先 祭品 先祖 祭品 不是,4
J神,https://www.qidian.com/book/1021378513/,玄幻,2025-12-17 17:26:59,True,223,33,2,签约,qidian_cookie_detail,连载,东方玄幻,【不废柴，不舔狗，天骄争霸暴爽无敌流】君逍遥穿越玄幻世界，成为荒古世家神子，拥有无敌背景，惊世天赋，更得到签到系统，开局签到一具大成荒古圣体。在泰岳古碑签到，获得六星奖励，神象镇狱劲！在十岁宴上签到，获得七星奖励，至尊骨！在青铜仙殿签到，获得八星奖励，万物母气鼎！在无边界海签到，获得十星奖励，他化自在大法！无数年后，君逍遥盘坐九霄，剑指苍天道：“九天十地，我主沉浮，仙路尽头，我为巅峰！”,开局签到荒古圣体,39万,390000,305,305,9650500,965.05万,0.2308369132032503,0.0007820492767967,0.0089285714285714,1.0,0.999999999993693,不废柴 天骄 争霸 暴爽 无敌 逍遥 穿越 玄幻 世界 成为 荒古 世家 神子 拥有 无敌 背景 惊世 天赋 得到 签到 系统 开局 签到 一具 大成 荒古 圣体 泰岳古碑 签到 获得 六星 奖励 神象 镇狱 十岁 宴上 签到 获得 七星 奖励 至尊 青铜 仙殿 签到 获得 八星 奖励 万物 母气鼎 边界 签到 获得 十星 奖励 他化 大法 无数 逍遥 盘坐 九霄 苍天 九天 十地 主沉浮 仙路 尽头 巅峰,1
天蚕土豆,https://www.qidian.com/book/1027368101/,玄幻,2025-12-17 17:26:59,True,644,35,2,签约,qidian_cookie_detail,连载,东方玄幻,天地间，有万相。而我李洛，终将成为这万相之王。继《斗破苍穹》《武动乾坤》《大主宰》《元尊》之后，天蚕土豆又一部玄幻力作。,万相之王,151.6万,1516000,887,887,4790500,479.05万,1.341526924278721,0.0005850919623403,0.0031007751937984,1.0,0.999999920998565,天地间 有万相 李洛 终将 成为 这万 相之王 斗破 苍穹 武动 乾坤 主宰 元尊 之后 天蚕 土豆 一部 玄幻 力作,2
八月飞鹰,https://www.qidian.com/book/1045335204/,玄幻,2025-12-17 17:26:59,True,1833,37,6,签约,qidian_cookie_detail,连载,东方玄幻,【徐永生穿越到了一个武道世界。】徐永生：“祸福难料，安全第一，行事需要稳重些才是。”【随身神秘书册，翻开第一页是张谛听图。】“谛听为您带回公主幽会地点。”“谛听为您带回朱雀左瞳下落。”“谛听为您带回八九玄功秘籍。”“谛听……”【大乾盛极而衰，天下大乱，苍生倒悬，携众弟子周游天下“列国”，令人间重得太平。】徐二郎徐永生：“读书人讲道理，你如果听不懂道理，我也略懂一些拳脚。”众弟子：“今有至圣先师重临人世，天不生徐子，万古如长夜！”,至圣先师他太稳重了,12.51万,125100,1105,1105,1414199,141.42万,12.870392410049435,0.0088328630466583,0.0032715376226826,1.0,0.9999999947497906,永生 穿越 武道 世界 永生 祸福 难料 安全 第一 行事 需要 稳重 随身 神秘 书册 翻开 第一页 谛听 谛听 带回 公主 幽会 地点 谛听 带回 朱雀 左瞳 下落 谛听 带回 八九 玄功 秘籍 谛听 大乾 盛极而衰 天下大乱 苍生 倒悬 携众 弟子 周游 天下 列国 令人 重得 太平 二郎 永生 读书人 讲道理 如果 不懂道理 略懂 一些 拳脚 弟子 今有 至圣先师 重临 人世 天不生 徐子 万古 长夜,4
冰红茶和可乐,https://www.qidian.com/book/1039751366/,玄幻,2025-12-17 17:27:00,True,739,38,1,签约,qidian_cookie_detail,连载,东方玄幻,异界降临，灾兽肆虐，蓝星迎来生命进化的高武时代！武道崛起，天骄并起，强者为尊。前世加班猝死的牛马林奇，重生在这个波澜壮阔的世界。苦修武道十七载，于高三之际终于唤醒神秘【金色残幡】，获得第一道神级天赋模板——【二郎真君·杨戬】肝度决定高度，融合解锁天赋：【强胃】→【龙精虎猛】→【钢筋铁骨】【金瞳】→【金刚】→【金罡霸体】直至——【天眼】睁开，神威初显！当融合度圆满，尽得二郎神天赋之时，林奇才发现，这竟远非尽头。金色残幡深处，一道更为伟岸的身影悄然浮现…………无数年后，蓝星至强者在教导后辈时，皆肃然告诫：“无论你是一纪元一现的五行圣体，还是万古难出的时空圣体……”“在那位面前，皆如萤火比皓月、蜉蝣见青天！因为他，即是天尊！……ps：本书又名《高武：从肝二郎神天赋开始变强》《高武：肝出至高天赋》,高武：从武道生到宇宙天尊,6.35万,63500,248,248,3940600,394.06万,1.8706019338834607,0.0039054503078691,0.0013513513513513,1.0,1.0,异界 降临 灾兽 肆虐 蓝星 迎来 生命 进化 高武 时代 武道 崛起 天骄 强者 前世 加班 猝死 牛马 林奇 重生 这个 波澜壮阔 世界 苦修 武道 十七载 高三 之际 终于 唤醒 神秘 金色 残幡 获得 第一道 神级 天赋 模板 二郎 真君 杨戬 肝度 决定 高度 融合 解锁 天赋 强胃 龙精虎猛 钢筋铁骨 金瞳 金刚 金罡 霸体 直至 天眼 睁开 神威 初显 融合度 圆满 尽得 二郎神 天赋 奇才 发现 这竟 远非 尽头 金色 残幡 深处 一道 更为 伟岸 身影 悄然 浮现 无数 蓝星 强者 教导 后辈 肃然 告诫 无论 纪元 一现 五行 圣体 还是 万古 难出 时空 圣体 那位 面前 萤火 皓月 蜉蝣 青天 因为 天尊 ps 本书 又名 高武 二郎神 天赋 开始 变强 高武 肝出 天赋,3
景全,https://www.qidian.com/book/1046276180/,玄幻,2025-12-17 17:26:59,True,2119,36,5,签约,qidian_cookie_detail,连载,东方玄幻,杨景撞大运穿越到了兵荒马乱、民不聊生的王朝乱世，成为了被祖父偏爱的农户子，全家节衣缩食，供杨景练武，可他武道根骨普通，注定会难有成就，辜负家人期望。但杨景发现自己只需要将功法武学修炼到临界点就能破境。这意味着，对其他人万分凶险的突破对于杨景来说没有任何风险。他注定日后会走上目光触及的最高层！,乱武从拜入武馆开始,1.32万,13200,496,496,706000,70.6万,29.59497206703911,0.0375729111430952,0.0023584905660377,1.0,0.9999999999999591,杨景 撞大运 穿越 兵荒马乱 民不聊生 王朝 乱世 成为 祖父 偏爱 农户 全家 节衣缩食 杨景 练武 武道 根骨 普通 注定 会难 成就 辜负 家人 期望 杨景 发现自己 需要 功法 武学 修炼 临界点 破境 意味着 其他人 万分 凶险 突破 对于 杨景 来说 任何 风险 注定 日后 走上 目光 触及 最高层,3
荣小荣,https://www.qidian.com/book/1045071674/,玄幻,2025-12-17 17:27:00,True,1499,39,1,签约,qidian_cookie_detail,连载,东方玄幻,21世纪公务员穿越古代，成为雍国西南边陲的一个小旗官。炼狱醒来，已是叛国死囚。侥幸脱身，又成敌国卧底。长夜无间，双面为谍。从边陲炼狱到帝国权力深渊，在这场以性命为注的无间长夜，且看他如何在谎言与背叛的钢丝之上，斩出一条生路，一步一步，登临无上！开局：靖边司小小旗官。结尾：醒掌天下权，醉卧美人膝，九五之上，唯我称尊！林宣：我只想有个班上，你们为什么要逼我呢？,锦衣无双,8.3万,83000,1097,1097,764900,76.49万,19.344431539553494,0.0132167082324309,0.0006666666666666,1.0,0.9999999670120645,21 世纪 公务员 穿越 古代 成为 雍国 西南 边陲 小旗 炼狱 醒来 叛国 死囚 侥幸 脱身 敌国 卧底 长夜 无间 双面 为谍 边陲 炼狱 帝国 权力 深渊 这场 性命 为注 无间 长夜 如何 谎言 背叛 钢丝 之上 斩出 一条 生路 一步 一步 登临 开局 靖边 小小 旗官 结尾 天下 醉卧 美人 九五 之上 称尊 林宣 班上 你们 为什么,1
