author_name,book_url,category_name,crawl_time,is_vip,monthly_ticket_count,rank,reward_count,sign_status,source_site,status,sub_category_name,synopsis,title,total_recommend_str,total_recommendation_count,week_recommend,week_recommendation_count,word_count,word_count_str,ticket_per_10k,heat_ratio,loyalty_score,status_score,sentiment_score,cut_synopsis,topic_id
新丰,https://www.qidian.com/book/1045819148/,玄幻,2025-12-17 17:27:00,True,600,41,15,签约,qidian_cookie_detail,连载,东方玄幻,你跟我说这世界没武道？所谓的高手只是经常锻炼，熟能生巧的原因？不可能，绝不可能。这面板有境界显示，说明这世界能修炼，怎么可能没武道。一定是藏得太深，武道被管控的很严格。至此，林凡为了接触到武道，努力上岸，想要成为治安府一员，接触上层人物获知武道的奥秘。直到他一棍干翻当今公认的十大高手，他才幡然醒悟，原来他们没骗人，这世界真没武道啊。而他看着自身刀枪不入，水火不侵的肉身。看向被他一拳轰碎的城墙，以及一脚跺地，凹陷下去的深坑。这一刻，他面带微笑，用警告的语气对面前的人说：“请你们不要在我的世界胡作非为，谢谢你们的配合。”又名：《以凡人之躯暴打血脉天龙人》、《血脉？从小打满所有疫苗的我早就数值拉满》,我咋就天下无敌了,2.88万,28800,386,386,1044100,104.41万,5.692059576890238,0.0134023124197076,0.0249584026622296,1.0,0.9999999846015111,世界 没武道 所谓 高手 只是 经常 锻炼 熟能生巧 原因 可能 绝不 可能 面板 境界 显示 说明 世界 修炼 怎么 可能 没武道 一定 太深 武道 管控 严格 至此 林凡 为了 接触 武道 努力 上岸 想要 成为 治安 一员 接触 上层 人物 获知 武道 奥秘 直到 一棍 当今 公认 十大 高手 幡然醒悟 原来 他们 骗人 世界 武道 看着 自身 刀枪不入 水火 不侵 肉身 看向 一拳 轰碎 城墙 以及 一脚 凹陷 下去 深坑 一刻 面带微笑 警告 语气 面前 你们 不要 世界 胡作非为 谢谢你们 配合 又名 凡人 之躯 暴打 血脉 天龙 血脉 从小 打满 所有 疫苗 早就 数值 拉满,0
月中阴,https://www.qidian.com/book/1044261524/,玄幻,2025-12-17 17:27:00,True,989,40,1,签约,qidian_cookie_detail,连载,东方玄幻,季青从江湖崛起，一路从南砍到北，江湖全无敌！后来季青发现，他的刀可斩妖除魔，亦可诛神灭仙！再后来季青又发现，他的刀可断生死，亦可得长生！任你千般法术，万般神通，可挡得住我这一刀？……已完本《法师奥义》《永恒武道》《长生种》《顶级悟性：从基础拳法开始》老月出品，必属精品！,末法时代的长生武圣,4.51万,45100,195,195,2474500,247.45万,3.980680217347555,0.0043236291878228,0.001010101010101,1.0,0.9999999999999996,季青 江湖 崛起 一路 从南 江湖 无敌 后来 季青 发现 斩妖 除魔 亦可 神灭 后来 季青 发现 可断 生死 亦可 长生 千般 法术 万般 神通 挡得住 一刀 完本 法师 奥义 永恒 武道 长生 顶级 悟性 基础 拳法 开始 老月 出品 必属 精品,3
五方行尽,https://www.qidian.com/book/1035676337/,玄幻,2025-12-17 17:27:00,True,1346,42,1,签约,qidian_cookie_detail,连载,东方玄幻,【诸天流】【无敌流】【崛起于低武时代，超凡长生】洪元穿越了，随身揣着一座【太岁福地】——入主其间则福地不灭，己身不朽，与天同寿！这泼天富贵，爽到飞起？奈何开启福地，需解锁【武力】、【权力】双天下第一成就，属实亿点小缺陷。所幸，未能入主福地，洪元却被赋予了【根骨】、【悟性】无限成长的恐怖潜力。环顾四周，此世以一敌十便是高手，以一敌百便称天下顶尖？洪元看着这力量贫瘠的舞台，感受着体内永无止境变强的可能，笑了。解锁双第一，登顶福地之前，他得先在这“低武时代”好好活着……然后，踩着这方世界的极限，迈向那千秋万世的超凡长生江山！,人间太岁神！,5.57万,55700,780,780,575200,57.52万,23.000683526999318,0.014003339257823,0.0007423904974016,1.0,1.0,诸天 无敌 崛起 低武 时代 超凡 长生 洪元 穿越 随身 揣着 一座 太岁 福地 入主 其间 福地 己身 不朽 天同寿 这泼天 富贵 爽到 飞起 奈何 开启 福地 解锁 武力 权力 天下第一 成就 属实 亿点 缺陷 所幸 未能 入主 福地 洪元 赋予 根骨 悟性 无限 成长 恐怖 潜力 环顾四周 此世以 一敌 便是 高手 以一 敌百便 天下 顶尖 洪元 看着 力量 贫瘠 舞台 感受 体内 永无止境 变强 可能 解锁 第一 登顶 福地 之前 低武 时代 好好 活着 然后 这方 世界 极限 迈向 千秋万世 超凡 长生 江山,4
宅猪,https://www.qidian.com/book/1009704712/,玄幻,2025-12-17 17:27:01,True,505,43,3,签约,qidian_cookie_detail,完本,东方玄幻,大墟的祖训说，天黑，别出门。大墟残老村的老弱病残们从江边捡到了一个婴儿，取名秦牧，含辛茹苦将他养大。这一天夜幕降临，黑暗笼罩大墟，秦牧走出了家门……做个春风中荡漾的反派吧！瞎子对他说。秦牧的反派之路，正在崛起！书友群：600290060，624672265，VIP群：663057414（有验证）普通群：424940671,牧神记,1551.58万,15515800,286,286,5911799,591.18万,0.8527813929517027,1.8432822127584647e-05,0.0059288537549407,0.8,0.9999999830193759,大墟 祖训 天黑 出门 大墟 残老村 老弱病残 江边 婴儿 取名 秦牧 含辛茹苦 养大 一天 夜幕降临 黑暗 笼罩 大墟 秦牧 走出 家门 做个 春风 荡漾 反派 瞎子 秦牧 反派 正在 崛起 书友 600290060 624672265 VIP 663057414 验证 普通 424940671,0
沙拉古斯,https://www.qidian.com/book/1038229163/,玄幻,2025-12-17 17:27:01,True,855,44,6,签约,qidian_cookie_detail,完本,东方玄幻,他叫李伴峰，山峰的峰，不是发疯的疯，医生说过他没有疯。为了救朋友一条命，他去了96号站台，上了1160蒸汽列车，来到了停留在蒸汽时代的普罗州。他遇到了老唱机里的红颜知己，月份牌里的绝世佳丽，老座钟里的摇摆名姝，酒葫芦里的世外高人。这里有越吃越猛的食修，越抽越强的烟修，越杀越狠的武修，越喝越狂的酒修。这里有哪都想去的旅修，还有哪都不想去的宅修。天下百门，谁与争锋。普罗万修，谁是魁首。伴峰穿上西装，戴上礼帽，拿上鸡毛掸子，认真问了一句：告诉我，谁是普罗之主？,普罗之主,69.51万,695100,315,315,4484500,448.45万,1.902325063967071,0.0004531715534864,0.0070093457943925,0.8,0.3616089131844328,李伴 山峰 不是 发疯 医生 为了 朋友 一条 96 站台 1160 蒸汽 列车 来到 停留 蒸汽 时代 普罗 遇到 唱机 红颜 知己 月份牌 绝世 佳丽 座钟 摇摆 葫芦 世外 高人 这里 食修 抽越 烟修 越杀 武修 酒修 这里 旅修 还有 不想 天下 百门 争锋 普罗 万修 魁首 伴峰 西装 戴上 礼帽 鸡毛掸子 认真 一句 告诉 普罗 之主,4
驾舟圣手,https://www.qidian.com/book/1045345742/,玄幻,2025-12-17 17:27:01,True,1070,47,10,签约,qidian_cookie_detail,连载,东方玄幻,卫凌风只是来京城混个职位，为何高冷公主见他玉容羞红，飒爽女将喊他救命恩公，连孤傲出尘的道首都推开皇后，想先和他沟通沟通......“我不认识你们啊！”“装！继续装！你这负心汉！”“小魔头，老实交代！你江湖上到底有多少前女友？”直到某夜梦境破碎，卫凌风才惊觉——原来在她们绝望的夜晚，都曾有他踏月而来雪中送炭......而后又狠心将她们“抛弃”。,江湖都是前女友？,1.97万,19700,453,453,1590300,159.03万,6.686246328813348,0.0229937566620983,0.0093370681605975,1.0,0.9998085991323502,卫凌风 只是 京城 混个 职位 为何 高冷 公主 玉容 羞红 飒爽 女将 救命 恩公 孤傲 出尘 首都 推开 皇后 想先 沟通 沟通 ...... 认识 你们 继续 负心汉 魔头 老实 交代 江湖 到底 多少 前女友 直到 某夜 梦境 破碎 卫凌风 惊觉 原来 她们 绝望 夜晚 踏月 雪中送炭 ...... 而后 狠心 她们 抛弃,1
翔炎,https://www.qidian.com/book/1043462065/,玄幻,2025-12-17 17:27:01,True,490,46,0,签约,qidian_cookie_detail,连载,东方玄幻,李林觉得，要在这种有诡的世界里活下去，并不太难。但单纯地活着，似乎又太没有上进心了。那就定个小目标吧，先做到津城第一。结果还没有做到津城第一呢，就有友人上门来游说。“李坤歌，百姓皆苦，我与友人结社，欲助天下苦难人。”李林用力把门关上了。“月例十金！”李林又把门打开了。,晦朔光年,8.84万,88400,303,303,1431100,143.11万,3.400180417736451,0.0034275630366172,0.0,1.0,0.9657644026245914,李林 觉得 这种 世界 活下去 不太难 单纯 活着 似乎 上进心 定个 目标 做到 津城 第一 结果 做到 津城 第一 友人 上门来 游说 李坤歌 百姓 友人 结社 欲助 天下 苦难 李林 用力 把门 关上 例十金 李林 把门 打开,4
白刃斩春风,https://www.qidian.com/book/1042628462/,玄幻,2025-12-17 17:27:01,True,1379,45,3,签约,qidian_cookie_detail,连载,东方玄幻,人类刀耕火种的时候，那从天劈降的雷霆，是偶发的自然现象，亦是鬼神的怒火。老者离世以后，阳台上轧轧摇晃的躺椅，是忽忽经过的风，亦是他……曾回来过。精神病人眼里荒诞离奇的光景，是寻常人眼中颠倒畸变的虚幻，但这虚幻颠倒回来，同样也是真实。楼上的女人将丈夫砌进墙壁，磨房中的老驴嚼着尸体，画报里，美女晾晒着自己的脸皮。这世间的万物每时每刻都在发疯，名为‘念想’的魔，侵略人间，你又如何能够幸免？,有诡,25.35万,253500,1058,1058,1770600,177.06万,7.744580478490397,0.0041735535560017,0.0021739130434782,1.0,0.9999999999232667,人类 刀耕火种 时候 雷霆 偶发 自然 现象 鬼神 怒火 老者 离世 以后 阳台 轧轧 摇晃 躺椅 忽忽 经过 回来 精神病人 眼里 荒诞 离奇 光景 寻常 眼中 颠倒 畸变 虚幻 虚幻 颠倒 回来 同样 真实 楼上 女人 丈夫 墙壁 磨房 尸体 画报 美女 晾晒 脸皮 世间 万物 每时每刻 发疯 名为 念想 侵略 人间 如何 能够 幸免,2
方蛟,https://www.qidian.com/book/1044347930/,玄幻,2025-12-17 17:27:02,True,305,48,1,签约,qidian_cookie_detail,连载,东方玄幻,方阳觉醒宿慧，得知身处遮天世界时，本想求仙问道，奈何一无所获。幸好有抽卡金手指在身，只需提升命数，便可抽取到诸天万界的宝物。【凡体本源】、【偷生仙蛊】、【十二符咒】、【大切割术】、【参天造化露】、【阿难破戒刀法】……数百年后，方阳以抽取的众多【凡体本源】，成就最强凡体之名，力压一众绝世天骄，成为黄金大世的最终赢家。,人在遮天，抽卡成帝,2.12万,21200,179,179,1595500,159.55万,1.8997197134848955,0.0084429979717937,0.0032679738562091,1.0,0.9842714993300784,方阳 觉醒 宿慧 得知 身处 遮天 世界 本想 求仙 问道 奈何 一无所获 幸好 抽卡 金手指 提升 命数 抽取 诸天 万界 宝物 凡体 本源 偷生 十二 符咒 切割 参天 造化 阿难 破戒 刀法 数百年 方阳以 抽取 众多 凡体 本源 成就 最强 凡体 之名 力压 一众 绝世 天骄 成为 黄金 大世 最终 赢家,2
三行的书哟,https://www.qidian.com/book/1041753908/,玄幻,2025-12-17 17:27:02,True,855,50,1,签约,qidian_cookie_detail,连载,东方玄幻,【宗门、轻松、日常、爆笑、夺笋】掌教师伯新收了一个女徒弟。她很漂亮，让无数人为之神往。直至周清终于激活词条，看到很多人头上都闪烁着一个金色的标签。根据提示，那是别人内心对他的备注。隔壁峰首席对他的备注是【爱玩的色痞】三师兄对他的备注是【有色心有色胆的小师弟】石蓁师姐对他的备注是【梦游症加重的周师弟】当周清看向这位新来的小师妹时，她的备注却是【好英俊】【好厉害】【好霸气】时。这一刻基本可以确定。于是，周清鼓起了勇气。“我……”可她却是哈哈大笑：“爹，你年轻的时候真逗。”,掌门师伯新收了个女徒弟,373.88万,3738800,253,253,2897200,289.72万,2.940974133186571,6.766875262951946e-05,0.0011682242990654,1.0,0.9999999995324418,宗门 轻松 日常 爆笑 夺笋 教师 伯新收 徒弟 很漂亮 无数 人为 神往 直至 周清 终于 激活 词条 看到 很多 头上 闪烁着 金色 标签 根据 提示 别人 内心 备注 隔壁 首席 备注 爱玩 色痞 师兄 备注 有色 心有 色胆 小师弟 石蓁 师姐 备注 梦游症 加重 师弟 当周 这位 新来 师妹 备注 却是 英俊 厉害 霸气 一刻 基本 可以 确定 于是 周清 鼓起 勇气 却是 哈哈大笑 年轻 时候 真逗,2
姬叉,https://www.qidian.com/book/1036010291/,玄幻,2025-12-17 17:27:03,True,450,49,1,签约,qidian_cookie_detail,完本,东方玄幻,仗剑江湖载酒行，楚腰纤细掌中轻。少年肩扛长刀，腰间挂酒，大步前行，心中的江湖却隐约难见。乱世书中翻一页，江湖夜雨数十年。蓦然回首，已劈碎了人间。,乱世书,147.66万,1476600,209,209,3003700,300.37万,1.4931811394631185,0.000141541282987,0.0022172949002217,0.8,0.9999987602032071,江湖 载酒行 楚腰纤细 掌中 少年 长刀 腰间 大步 前行 心中 江湖 隐约 难见 乱世 书中 一页 江湖 夜雨 数十年 蓦然回首 人间,3
南北宗源,https://www.qidian.com/book/1040682764/,玄幻,2025-12-17 17:27:02,True,813,51,1,签约,qidian_cookie_detail,连载,东方玄幻,本故事纯属虚构，如有雷同，纯属巧合！真武山，道门十大名山，5A级旅游景区，门票280……祖师爷曾预言：真武传道七十三，因凡应劫后人参。“绝不绝，灭不灭，七十三代有一歇……”“真武山传到今日，已有七十三代，难道天命当绝？”“因凡应劫，旅游观光的凡俗太多了，涨价吧！”这一日，真武山玉牒传度……这一日，大学毕业的张凡观光旅游…………炼尽神中阴滓，成就无极纯阳！我叫张凡，凡人的凡！！,纯阳！,6.52万,65199,309,309,2255000,225.5万,3.589403973509934,0.0047392638036809,0.0012285012285012,1.0,0.9999999936382997,故事 纯属虚构 如有雷同 纯属巧合 武山 十大 名山 5A 旅游 景区 门票 280 祖师爷 预言 真武 传道 七十三 凡应 劫后 人参 绝不 灭不灭 七十 三代 一歇 武山 传到 今日 已有 七十 三代 难道 天命 当绝 凡应 旅游观光 凡俗 太多 涨价 一日 武山 玉牒 传度 一日 大学毕业 张凡 观光旅游 炼尽神 阴滓 成就 无极 纯阳 张凡 凡人,4
酒月剑仙,https://www.qidian.com/book/1040223815/,玄幻,2025-12-17 17:27:02,True,782,52,2,签约,qidian_cookie_detail,连载,东方玄幻,（微恐怖，无限流，民俗，中式克苏鲁）周游本来觉得自己的一生应当相当平凡。平凡的出生，平凡的成长，平凡的学习........然后无比平凡的身患绝症死去。直到他遇到了一本同样平平无奇的黑书。至此，‘平凡’步入了‘非凡’。无法逃脱的四号楼，诡异横行的旧街区，唱着升仙戏的肉太岁，无可名状的复生之物......每一个剧本都是一场最为深沉的梦魇，但每一场梦魇却又是一次生存的契机......烛火燃起，照亮了方寸庙宇，诡异降临，将故事的序幕再次拉开。——那么，欢迎来到诡诞游戏！,欢迎来到诡诞游戏,4.29万,42900,235,235,2274400,227.44万,3.423218350551567,0.0054777277918929,0.0025542784163473,1.0,1.0,恐怖 无限 民俗 中式 苏鲁 周游 本来 觉得 一生 应当 相当 平凡 平凡 出生 平凡 成长 平凡 学习 ........ 然后 无比 平凡 身患绝症 死去 直到 遇到 一本 同样 平平 无奇 黑书 至此 平凡 步入 非凡 无法 逃脱 四号楼 诡异 横行 街区 升仙 太岁 无可名状 复生 之物 ...... 剧本 一场 最为 深沉 梦魇 一场 梦魇 一次 生存 契机 ...... 烛火 燃起 照亮 方寸 庙宇 诡异 降临 故事 序幕 再次 拉开 那么 欢迎 来到 诡诞 游戏,1
我爱吃鸡枞,https://www.qidian.com/book/1046199155/,玄幻,2025-12-17 17:27:03,True,754,53,3,签约,qidian_cookie_detail,连载,东方玄幻,陈立穿越到小地主身上，觉醒家族武道系统。子嗣武道精进，反哺家族，系统奖励寿元、秘药、丹方等等。陈立从种地开始，步步为营，积攒银两，开枝散叶、培养子嗣。苟出一线生机，搏出一片天地。时光轮转，万年后，再回首，陈立发现，自己的家族已然成为亘古不变、与世长存的武道天家。,苟出一个武道天家,8925,8925,235,235,736400,73.64万,10.10182207931404,0.0263275823437149,0.0039735099337748,1.0,0.9999999999986389,陈立 穿越 小地主 身上 觉醒 家族 武道 系统 子嗣 武道 精进 反哺 家族 系统 奖励 寿元 秘药 丹方 等等 陈立 种地 开始 步步为营 积攒 银两 开枝 散叶 培养 子嗣 苟出 一线生机 搏出 一片 天地 时光 轮转 万年 再回首 陈立 发现 家族 已然 成为 亘古 不变 长存 武道 天家,3
爱潜水的乌贼,https://www.qidian.com/book/3249362/,玄幻,2025-12-17 17:27:03,True,803,56,2,签约,qidian_cookie_detail,完本,东方玄幻,我这一生，不问前尘，不求来世，只轰轰烈烈，快意恩仇，败尽各族英杰，傲笑六道神魔！万年之后，大劫再启，如来金身，元始道体，孰强孰弱，如来神掌，截天七式，谁领风骚？轮回之中，孟奇自少林寺开始了自己“纵横一生，谁能相抗”的历程。,一世之尊,327.28万,3272799,579,579,4447900,444.79万,1.8012965746203369,0.0001769127352725,0.0024875621890547,0.8,0.9999998174696716,一生 不问 前尘 来世 轰轰烈烈 快意 恩仇 败尽 各族 英杰 傲笑 六道 神魔 万年 之后 大劫 如来 元始 道体 孰强 孰弱 如来 神掌 截天七式 领风骚 轮回 之中 孟奇 少林寺 开始 纵横 一生 相抗 历程,2
舟中落雨声,https://www.qidian.com/book/1040236094/,玄幻,2025-12-17 17:27:03,True,896,55,0,签约,qidian_cookie_detail,连载,东方玄幻,俞客睁开眼，看到了一个无与伦比、光怪陆离的修行大世。七大部洲，五域海外，立下恢宏无上的道统，仙佛之辈屹立此世之巅俞客只是神霄宗外门弟子，最大的愿望，不过是筑基成功直到他幸得‘鲲虚鼎’，能推演过往岁月，模拟万千身份！【每一次转生，都是一次崭新的开始，你想抉择怎样的人生？】第一世，你资质低下，是三真教师叔祖，大器晚成，终在人间武学再拔高一层，武碎虚空。号称“人间陆沉三百年，方得此君”再一世，你是高门赘婿，少年早慧却受尽欺凌，小院翻书十年，一步陆地神仙境。儒家大儒赞曰“笔落惊风雨，诗成泣鬼神”再一世，你是玄宗道子，再一世，你是大周藏书史…你是登天十杰…你是金鳌岛大师兄上古、中古、太古、洪荒，鸿蒙…一个个震古烁今、煌煌无敌的身份蓦然回首，你才惊觉！你的遗物，在天帝大墓之中被挖出来?你的画像，被挂在当世修仙大宗的祖师堂，日夜受着香火有人开辟轮回，只为等你归来有人建立阎浮净土，只为守护你的遗蜕有人在天书石碑上刻下：“我曾放下过天地，却未曾放下过你”什么情况，说好体验人生我曾高高在上，俯视这万古岁月?,模拟成真，我曾俯视万古岁月？,497.53万,4975300,163,163,2406700,240.67万,3.707535068481814,3.276183692202743e-05,0.0,1.0,1.0,俞客 睁开眼 看到 无与伦比 光怪陆离 修行 大世 大部 五域 海外 立下 恢宏 无上 道统 仙佛 之辈 屹立 此世之巅 俞客 只是 神霄宗 外门 弟子 最大 愿望 不过 筑基 成功 直到 幸得 鲲虚鼎 推演 过往 岁月 模拟 万千 身份 一次 转生 一次 崭新 开始 抉择 怎样 人生 第一 资质 低下 三真 教师 叔祖 大器晚成 终在 人间 武学 拔高 一层 武碎 虚空 号称 人间 陆沉 三百年 方得 此君 一世 高门 赘婿 少年 早慧 受尽 欺凌 小院 翻书 十年 一步 陆地 神仙 儒家 大儒 笔落 风雨 诗成 泣鬼神 一世 玄宗道子 一世 大周 藏书 登天 十杰 金鳌岛 师兄 上古 中古 太古 洪荒 鸿蒙 一个个 震古烁今 煌煌 无敌 身份 蓦然回首 惊觉 遗物 天帝 大墓 之中 挖出来 画像 当世 修仙 大宗 祖师 日夜 香火 有人 开辟 轮回 只为 归来 有人 建立 阎浮 净土 守护 遗蜕 有人 天书 石碑 刻下 放下 天地 未曾 放下 什么 情况 说好 体验 人生 高高在上 俯视 万古 岁月,0
辰东,https://www.qidian.com/book/1004608738/,玄幻,2025-12-17 17:27:04,True,297,57,1,签约,qidian_cookie_detail,完本,东方玄幻,在破败中崛起，在寂灭中复苏。沧海成尘，雷电枯竭，那一缕幽雾又一次临近大地，世间的枷锁被打开了，一个全新的世界就此揭开神秘的一角……,圣墟,3200.47万,32004699,186,186,6132300,613.23万,0.4835322273415495,5.81164641443288e-06,0.0033557046979865,0.8,0.9999999979534273,破败 崛起 寂灭 复苏 沧海 成尘 雷电 枯竭 一缕 幽雾 一次 临近 大地 世间 枷锁 打开 全新 世界 就此 揭开 神秘 一角,2
清渊渊,https://www.qidian.com/book/1040989155/,玄幻,2025-12-17 17:27:04,True,915,54,4,签约,qidian_cookie_detail,连载,东方玄幻,穿越斗气大陆，魂若若十分倒霉的成了魂天帝的女儿——一边是要献祭全族的反派老爹，一边是敌对的天命主角，唯一的活路似乎也只能在主角崛起之前做点什么...硬刚萧炎？笑话，魂若若从一开始就没打算和他硬碰硬。身为妖女，自然有着兵不血刃的办法，小女子我身上都是软的，你又能奈我何？,斗破之魂族妖女,11.75万,117500,389,389,2624200,262.42万,3.4735403538076075,0.003310610122467,0.0043668122270742,1.0,0.9961132106141496,穿越 斗气 大陆 十分 倒霉 天帝 女儿 一边 献祭 全族 反派 老爹 一边 敌对 天命 主角 唯一 活路 似乎 只能 主角 崛起 之前 做点 什么 ... 硬刚 萧炎 笑话 开始 打算 硬碰硬 身为 妖女 自然 有着 兵不血刃 办法 小女子 身上 能奈 我何,0
荆山出玉,https://www.qidian.com/book/1045400385/,玄幻,2025-12-17 17:27:04,True,498,58,35,签约,qidian_cookie_detail,连载,东方玄幻,五浊恶世，绛火焚魔！穿越到一九九五年的齐云，在一次山村的婚宴上。一则关于“神仙山”传说，将他拖入浓雾弥漫的深山。进入非想非非想之境——五脏观！从此，齐云的人生撕裂成两半：于现世红尘。他身负绛狩火，掌洞幽烛微之能，尊号“绛魔天师”。乡野精怪作祟？真火焚形，都市阴煞盘踞？绛焰涤荡。斩龙镇运，复归地水火风，涤荡人间妖氛！于诸天万界。游方证道，仗火独行，踏罡步斗。斩山魈木魅，焚古妖大魔，狩百鬼坠仙！云游万方，证道降魔真君！绛狩起处，万邪辟易！符火通幽，步涉诸天！,道起五脏观：我在九十年代当天师,2万,20000,469,469,1064000,106.4万,4.636871508379888,0.023448827558622,0.0701402805611222,1.0,0.9999999999999976,五浊 恶世 火焚 穿越 一九九五年 齐云 一次 山村 婚宴 一则 关于 神仙 传说 拖入 浓雾 弥漫 深山 进入 非想 非非 之境 五脏 从此 齐云 人生 撕裂 两半 现世 红尘 身负 狩火 洞幽烛微 之能 尊号 天师 乡野 精怪 作祟 火焚 都市 阴煞 盘踞 绛焰 涤荡 龙镇 复归 水火 涤荡 人间 妖氛 诸天 万界 方证 独行 踏罡 步斗 山魈 木魅 焚古 妖大魔 狩百鬼 云游 万方 降魔 真君 狩起 邪辟 符火 通幽 步涉 诸天,1
十万菜团,https://www.qidian.com/book/1046604493/,玄幻,2025-12-17 17:27:04,True,946,60,1,签约,qidian_cookie_detail,连载,东方玄幻,【权谋+剧情流+多红颜+情报金手指+幕后黑手】景平元月，人间出了件大事。大周将领赵氏黄袍加身，政变夺权，登基称帝，改国号为“颂”，誓要开辟新气象。唯有一件苦恼，前朝小皇帝始终下落不明。李明夷穿越而来，成为藏在民间，被天下海捕的前朝天子。更发现这个世界有点熟悉，酷似通关过的古风游戏。于是他怀揣无数情报，昂首挺胸，走向大颂朝堂。“朕来到这个世界，可不是为了当逃犯的。”……新朝公主昭庆近来喜忧参半。她招揽的名叫李明夷的门客太过能干，只需与人密谈，便可将文臣、武将、勋贵、大修士、女国师……悉数拉拢而来。还时常举荐能臣上位，打击前朝余孽不遗余力。但为何总觉得这群人唯他马首是瞻，前朝余孽也越打越多？父皇心病愈演愈烈？她决定找他谈谈。,你也不想秘密满朝皆知吧,1.18万,11800,462,462,460900,46.09万,20.089190911021447,0.0391492246419794,0.0010559662090813,1.0,0.999999999999849,权谋 剧情 红颜 情报 金手指 幕后 黑手 景平 元月 人间 大事 大周 将领 赵氏 黄袍加身 政变 夺权 登基 称帝 国号 誓要 开辟 新气象 唯有 一件 苦恼 前朝 皇帝 始终 下落不明 李明 穿越 成为 民间 天下 海捕 前朝 天子 发现 这个 世界 有点 熟悉 酷似 通关 古风 游戏 于是 怀揣 无数 情报 昂首挺胸 走向 大颂 朝堂 来到 这个 世界 可不是 为了 逃犯 新朝 公主 昭庆 近来 喜忧参半 招揽 名叫 李明 门客 太过 能干 密谈 文臣 武将 勋贵 修士 国师 悉数 拉拢 时常 举荐 上位 打击 前朝 余孽 不遗余力 为何 觉得 这群人 唯他 马首是瞻 前朝 余孽 父皇 心病 愈演愈烈 决定 谈谈,3
辰东,https://www.qidian.com/book/2952453/,玄幻,2025-12-17 17:27:05,True,400,59,5,签约,qidian_cookie_detail,完本,东方玄幻,完美世界动画，每周五10:00腾讯视频火热播出，VIP抢先看两集；荒天帝、柳神等将以立体的形式和你相见，等你一起来看。一粒尘可填海，一根草斩尽日月星辰，弹指间天翻地覆。群雄并起，万族林立，诸圣争霸，乱天动地。问苍茫大地，谁主沉浮？！一个少年从大荒中走出，一切从这里开始……,完美世界,720.28万,7202800,388,388,6584500,658.45万,0.6065660777920995,5.386793276671117e-05,0.0124688279301745,0.8,0.9999999908381344,完美 世界 动画 每周五 10 00 腾讯 视频 火热 播出 VIP 抢先 两集 天帝 柳神 立体 形式 相见 一起 来看 一粒 填海 一根 斩尽 日月星辰 弹指 天翻地覆 群雄 万族 林立 诸圣 争霸 天动 苍茫大地 主沉浮 少年 大荒 走出 一切 这里 开始,3
